1akoA	15	3	19	21	14	19	8	16	13	23	8	12	16	11	21	11	11	14	5	0	8	0	63	3	114	61	27	4	1	0	6	14	24	28	16	5	27	14	46	1	0	0	0	1	0	0	5	0	0	0	1	16	1	0	12	0	0	3	15	0	27	0	0	77	94	97	4
1alyA	12	3	2	6	7	12	4	6	7	14	1	7	6	11	5	17	10	10	1	0	5	0	26	3	73	31	13	2	2	0	2	6	14	15	7	3	15	5	37	1	0	0	0	0	0	1	1	0	0	0	0	4	1	0	5	0	1	4	6	0	13	0	0	79	3	64	2
1ampA	32	2	18	13	10	20	7	14	9	17	7	14	12	18	5	32	27	16	5	0	13	0	63	2	144	54	28	1	2	0	7	9	24	37	13	7	33	16	69	2	0	0	0	0	0	0	11	0	0	0	0	7	0	0	13	0	0	1	15	0	23	0	0	51	118	122	3
1an2A	9	0	8	5	1	1	6	4	8	8	1	3	1	8	11	6	2	2	0	0	2	0	24	0	44	15	3	0	0	0	0	2	7	6	4	2	11	6	24	0	0	0	0	0	0	0	2	0	0	0	0	7	0	0	1	0	0	0	1	0	12	0	0	0	65	21	1
1aofA	45	2	39	39	18	47	13	29	29	40	13	20	30	14	19	28	40	36	11	0	20	0	112	2	251	118	49	4	2	0	12	27	53	54	24	14	55	18	122	2	0	0	0	0	0	0	15	0	0	0	0	26	0	0	18	0	0	11	19	0	55	0	0	207	84	241	1
1aolA	10	12	10	7	4	21	5	5	7	17	1	11	20	8	12	23	19	13	13	0	10	0	36	12	117	36	27	5	6	0	6	2	21	21	9	3	14	6	62	5	0	0	0	1	0	3	3	0	0	0	1	5	1	0	11	0	2	5	14	0	17	4	0	55	46	127	2
1aonO	7	0	6	10	1	10	1	10	8	7	2	5	2	0	5	6	3	13	0	0	1	0	21	0	42	32	2	0	0	0	1	13	10	12	8	0	9	5	21	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	1	1	0	8	0	0	21	0	76	2
1aorA	51	6	32	52	16	67	11	38	47	58	15	27	32	4	26	22	30	32	8	0	31	0	115	6	286	143	55	4	3	0	12	27	76	77	26	12	54	24	124	4	0	0	1	0	0	2	9	0	0	0	0	24	1	0	26	0	0	13	28	0	56	1	0	82	276	247	1
1aoyA	8	1	1	8	4	4	0	2	8	7	4	3	2	5	4	6	4	6	0	0	1	0	17	1	36	19	5	0	0	0	1	5	7	10	5	0	6	7	18	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	3	0	1	1	4	0	5	0	0	8	35	35	1
1apsA	3	1	3	7	4	8	0	3	9	3	2	5	3	3	7	13	6	12	2	0	4	0	18	1	49	20	10	0	0	0	1	1	15	10	2	2	7	4	24	0	0	0	1	0	0	1	4	0	0	0	0	6	0	0	6	0	0	2	3	0	8	0	0	37	21	40	4
1apyA	17	5	10	9	4	15	3	5	5	13	5	7	10	4	7	13	12	10	4	0	3	0	30	5	82	33	11	1	2	0	0	8	18	16	5	2	15	4	39	1	0	0	0	0	0	1	2	0	0	0	2	8	0	0	7	0	1	0	8	0	17	3	0	20	66	75	4
1apyB	16	4	6	6	8	15	4	12	8	3	4	6	6	5	5	8	11	9	0	0	5	0	23	4	73	28	13	1	1	0	2	8	14	14	2	3	12	4	37	2	0	0	0	0	0	1	3	0	0	0	1	3	1	0	7	0	0	1	8	0	13	2	0	48	31	62	4
1apyC	17	5	10	9	4	15	3	5	5	13	5	7	10	4	7	13	12	10	4	0	3	0	30	5	82	33	11	1	2	0	0	8	18	16	5	2	15	4	39	1	0	0	0	0	0	1	2	0	0	0	2	8	0	0	7	0	1	0	8	0	17	3	0	20	66	75	4
1apyD	16	4	6	6	8	15	4	12	8	3	4	6	6	5	5	8	11	9	0	0	5	0	23	4	73	28	13	1	1	0	2	8	14	14	2	3	12	4	37	2	0	0	0	0	0	1	3	0	0	0	1	3	1	0	7	0	0	1	8	0	13	2	0	48	31	62	4
1arbA	28	6	13	5	7	33	6	9	5	13	3	17	13	9	12	32	23	14	7	0	8	0	44	6	152	39	22	3	5	0	5	7	20	17	8	4	22	7	97	5	0	0	0	0	0	1	7	0	0	0	0	9	0	0	10	0	0	5	7	0	22	1	0	87	40	136	2
1artA	46	5	20	27	20	30	6	17	18	38	8	23	15	16	22	21	22	26	5	0	11	0	86	5	180	89	36	1	3	0	9	17	49	40	15	7	37	22	81	3	0	0	0	1	0	1	12	0	0	0	0	17	0	0	19	0	0	13	10	0	37	1	0	53	197	146	3
1aruA	33	8	20	14	18	32	4	17	4	28	7	13	28	13	15	38	20	19	2	0	3	0	60	8	174	71	23	3	5	0	5	15	39	38	14	2	33	7	87	4	0	0	0	1	0	0	6	0	0	0	3	14	1	0	13	0	0	4	10	0	30	1	0	16	152	168	1
1asfA	46	5	20	27	21	30	6	17	18	38	8	23	15	16	22	21	22	26	5	0	10	0	86	5	180	89	36	1	3	0	9	17	49	40	15	7	37	22	81	3	0	0	0	1	0	1	12	0	0	0	0	17	0	0	19	0	0	13	10	0	37	1	0	49	177	170	2
1astA	10	4	13	11	6	17	7	16	3	12	6	10	5	11	6	17	14	12	3	0	17	0	45	4	79	46	26	2	1	0	4	9	20	18	9	6	15	12	30	3	0	0	1	0	0	0	8	0	0	0	1	14	2	0	14	0	0	4	11	0	15	0	0	35	63	102	4
1asuA	18	1	5	8	4	13	5	8	9	14	4	6	8	7	13	9	15	9	5	0	1	0	26	1	90	35	10	0	0	0	2	7	22	20	3	3	17	2	45	1	0	0	1	0	0	0	2	0	0	0	0	5	0	0	5	0	0	2	5	0	19	0	0	27	69	66	3
1asyA	33	3	31	44	28	30	12	26	36	50	10	15	24	17	32	25	25	30	1	0	18	0	107	3	217	116	47	5	1	0	8	26	53	51	27	10	51	19	93	1	0	0	0	0	0	1	12	0	0	0	0	26	0	0	23	0	1	12	18	0	49	2	0	110	159	221	2
1atlA	9	4	14	13	6	11	9	14	8	25	7	13	7	7	11	14	10	9	2	0	7	0	47	4	79	55	15	2	0	0	3	11	22	24	14	4	19	8	30	0	0	0	0	0	0	2	4	0	0	0	2	16	3	0	6	0	0	2	7	0	19	1	0	39	78	83	4
1aylA	45	5	38	28	28	45	9	26	34	46	11	27	27	15	22	25	43	32	9	0	17	0	108	5	250	115	54	4	3	0	16	23	57	58	21	13	47	25	117	4	0	0	2	0	0	0	10	0	0	0	0	20	0	0	20	0	1	13	25	0	52	0	0	127	171	234	3
1bamA	8	3	8	23	9	9	2	17	21	18	5	14	9	4	5	12	12	9	3	0	9	0	49	3	78	49	21	3	1	0	7	10	20	22	13	5	21	8	27	0	0	0	1	0	0	2	5	0	0	0	1	12	0	0	6	0	0	3	9	0	22	1	0	45	85	70	3
1bblA	4	0	2	3	0	4	2	2	2	6	0	1	1	0	4	2	2	2	0	0	0	0	6	0	21	10	0	0	0	0	0	1	6	6	2	0	3	1	12	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	17	20	1
1bbt1	17	2	7	10	4	9	7	8	8	17	3	8	14	7	12	7	23	13	1	0	9	0	32	2	97	41	14	2	2	0	2	9	19	22	10	3	18	4	51	0	0	0	0	0	0	0	2	0	0	0	1	8	0	0	6	0	1	2	8	0	15	0	0	56	28	102	2
1bbt2	12	3	8	11	10	15	8	6	7	17	4	11	11	8	9	11	23	24	3	0	9	0	38	3	96	51	22	1	2	0	5	12	22	24	10	5	20	4	42	2	0	0	0	0	0	1	6	0	0	0	0	9	1	0	11	0	0	5	10	0	17	0	0	92	20	98	2
1bbt3	27	4	15	8	13	17	5	5	9	17	5	7	16	6	7	10	21	15	2	0	11	0	36	4	112	42	26	1	2	0	6	7	17	23	9	7	23	1	55	3	0	0	0	0	0	1	6	0	0	0	0	6	2	0	12	0	0	5	14	0	19	0	0	70	22	128	2
1bbt4	4	0	2	0	3	5	0	2	1	5	2	5	0	4	0	7	2	0	1	0	3	0	11	0	19	9	7	2	0	0	1	2	5	3	1	1	3	4	9	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	3	0	0	1	1	0	3	0	0	0	13	33	2
1bcoA	23	5	18	19	15	29	6	10	21	23	9	12	10	6	20	8	16	26	8	0	11	0	55	5	133	68	34	4	1	0	7	13	32	32	13	9	21	11	62	1	0	0	1	0	0	2	5	0	0	0	1	13	1	0	13	0	1	7	17	0	25	2	0	75	79	141	2
1bcpA	23	2	7	17	7	16	5	8	0	8	4	13	9	7	21	21	17	19	1	0	19	0	44	2	112	39	27	3	0	0	6	8	17	20	6	7	19	12	60	2	0	0	0	0	0	0	4	0	0	0	0	5	1	0	10	0	0	6	14	0	22	1	0	57	71	96	2
1bcpB	12	6	8	8	5	21	4	11	6	15	3	5	9	7	12	16	19	12	2	0	16	0	28	6	99	41	23	3	3	0	6	8	22	23	5	5	14	6	51	2	0	0	0	0	0	3	4	0	0	0	0	1	1	0	8	0	1	6	10	0	13	1	0	65	37	95	2
1bcpC	21	6	8	7	5	20	2	13	5	16	3	4	9	9	13	10	16	9	1	0	19	0	28	6	96	41	25	2	3	0	6	7	23	21	4	6	16	4	43	2	0	0	0	0	0	3	2	0	0	0	0	1	1	0	10	0	1	9	12	0	18	1	0	65	39	92	2
1bcpD	9	4	4	5	5	7	1	2	8	10	8	1	11	4	6	6	5	12	0	0	2	0	14	4	53	32	7	0	3	0	2	10	12	15	7	3	5	2	31	0	0	0	1	0	0	1	0	0	0	0	2	4	0	0	1	0	1	2	4	0	3	0	0	61	15	34	2
1bcpE	9	4	4	5	5	7	1	2	8	10	8	1	11	4	6	6	5	12	0	0	2	0	14	4	53	32	7	0	3	0	2	10	12	15	7	3	5	2	31	0	0	0	1	0	0	1	0	0	0	0	2	4	0	0	1	0	1	2	4	0	3	0	0	53	18	39	2
1bcpF	8	4	5	6	5	7	3	3	5	15	2	3	5	3	3	6	7	3	1	0	4	0	17	4	44	23	10	1	1	0	1	3	12	13	4	1	6	4	19	1	0	0	0	0	0	1	2	0	0	0	0	5	2	0	5	0	2	1	6	0	6	1	0	40	16	42	2
1bcpG	23	2	7	17	7	16	5	8	0	8	4	13	9	7	21	21	17	19	1	0	19	0	44	2	112	39	27	3	0	0	6	8	17	20	6	7	19	12	60	2	0	0	0	0	0	0	4	0	0	0	0	5	1	0	10	0	0	6	14	0	22	1	0	57	71	96	2
1bcpH	12	6	8	8	5	21	4	11	6	15	3	5	9	7	12	16	19	12	2	0	16	0	28	6	99	41	23	3	3	0	6	8	22	23	5	5	14	6	51	2	0	0	0	0	0	3	4	0	0	0	0	1	1	0	8	0	1	6	10	0	13	1	0	63	36	98	2
1bcpI	21	6	8	7	5	20	2	13	5	16	3	4	9	9	13	10	16	9	1	0	19	0	28	6	96	41	25	2	3	0	6	7	23	21	4	6	16	4	43	2	0	0	0	0	0	3	2	0	0	0	0	1	1	0	10	0	1	9	12	0	18	1	0	64	38	94	2
1bcpJ	9	4	4	5	5	7	1	2	8	10	8	1	11	4	6	6	5	12	0	0	2	0	14	4	53	32	7	0	3	0	2	10	12	15	7	3	5	2	31	0	0	0	1	0	0	1	0	0	0	0	2	4	0	0	1	0	1	2	4	0	3	0	0	61	15	34	2
1bcpK	9	4	4	5	5	7	1	2	8	10	8	1	11	4	6	6	5	12	0	0	2	0	14	4	53	32	7	0	3	0	2	10	12	15	7	3	5	2	31	0	0	0	1	0	0	1	0	0	0	0	2	4	0	0	1	0	1	2	4	0	3	0	0	53	18	39	2
1bcpL	8	4	5	6	5	7	3	3	5	15	2	3	5	3	3	6	7	3	1	0	4	0	17	4	44	23	10	1	1	0	1	3	12	13	4	1	6	4	19	1	0	0	0	0	0	1	2	0	0	0	0	5	2	0	5	0	2	1	6	0	6	1	0	40	16	42	2
1bdoA	5	1	4	8	3	6	1	7	5	3	4	2	5	3	2	5	4	11	0	0	1	0	17	1	33	25	4	1	0	0	1	9	10	7	4	1	5	2	16	0	0	0	0	0	0	1	1	0	0	0	0	8	1	0	1	0	0	0	2	0	9	0	0	42	0	38	2
1beoA	11	6	3	0	2	3	0	3	6	10	3	7	4	4	0	12	14	5	0	0	5	0	14	6	50	21	7	0	4	0	1	8	11	8	2	0	7	2	24	3	0	0	0	0	0	1	1	0	0	0	2	2	0	0	6	0	0	1	5	0	7	2	0	6	61	31	1
1bfmA	11	0	5	7	1	4	1	10	7	5	2	0	2	0	8	2	2	2	0	0	0	0	12	0	37	19	1	0	0	0	0	2	11	14	5	0	6	3	18	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	1	0	4	0	0	0	51	18	1
1bg1A	25	11	23	41	23	29	7	35	43	58	19	27	23	37	25	34	35	38	11	0	14	0	128	11	221	150	48	3	3	0	9	39	51	63	42	12	47	32	93	4	0	0	0	0	0	4	12	0	0	0	1	37	5	0	21	0	2	7	26	0	41	3	0	81	240	237	2
1bgcA	17	5	5	8	6	11	5	4	3	33	3	2	8	14	9	11	6	4	1	0	3	0	29	5	70	44	10	0	3	0	2	7	17	20	13	5	10	5	33	3	0	0	0	0	0	2	1	0	0	0	0	12	2	0	3	0	0	3	6	0	10	0	0	0	119	39	1
1biaA	27	1	15	18	7	30	2	27	15	43	8	12	11	15	14	12	8	15	6	0	6	0	60	1	119	93	19	1	0	0	3	23	44	43	17	7	24	13	43	1	0	0	0	0	0	0	5	0	0	0	0	20	1	0	8	0	0	7	6	0	25	0	0	88	101	103	1
1bipA	10	10	3	7	2	12	3	5	2	12	3	2	9	6	10	7	7	9	1	0	2	0	18	10	60	29	5	1	5	0	0	6	14	17	6	1	8	2	28	6	0	0	0	1	0	0	0	0	0	0	1	6	2	0	1	0	2	0	4	0	8	2	0	6	43	73	1
1bleA	13	0	11	9	6	6	4	15	10	12	5	6	5	6	11	14	8	18	1	0	1	0	32	0	71	50	8	0	0	0	4	13	20	30	13	3	13	9	31	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	1	0	0	1	6	0	9	0	0	43	59	59	3
1bmfA	47	2	28	29	14	47	5	37	30	46	10	13	17	23	31	30	23	39	0	0	16	0	93	2	230	132	30	3	1	0	4	30	67	71	26	8	49	16	100	1	0	0	0	0	0	0	7	0	0	0	0	23	1	0	14	0	1	8	12	0	44	0	0	96	218	173	1
1bmfG	18	1	3	7	1	2	1	12	14	10	6	5	1	4	8	11	10	4	0	0	4	0	19	1	65	32	5	1	1	0	1	6	17	18	8	1	12	2	34	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	2	0	0	2	2	0	9	0	0	0	110	12	1
1bmtA	19	1	11	22	6	20	3	16	16	17	8	10	8	13	13	10	16	29	2	0	6	0	56	1	105	70	14	0	0	0	3	22	27	27	15	6	22	11	51	0	0	0	0	0	0	0	7	0	0	0	1	18	0	0	5	0	0	3	4	0	22	1	0	24	153	69	3
1bncA	42	8	20	34	13	38	12	43	24	28	14	17	21	13	29	16	15	30	1	0	15	0	84	8	197	115	29	3	4	0	5	21	54	62	24	12	39	16	84	4	0	0	1	0	0	2	4	0	0	0	2	24	3	0	9	0	0	5	16	0	38	0	0	105	163	165	3
1bplA	13	0	15	8	7	18	10	8	12	10	2	7	5	7	8	9	11	10	7	0	12	0	37	0	86	30	26	3	0	0	6	5	12	12	9	3	17	5	42	0	0	0	0	0	0	0	5	0	0	0	0	9	0	0	14	0	0	4	14	0	18	0	0	38	33	108	4
1bplB	21	0	21	15	13	26	14	12	16	19	5	14	10	13	12	16	16	21	8	0	18	0	63	0	131	57	39	5	0	0	8	9	26	26	14	8	34	6	55	0	0	0	0	0	0	0	10	0	0	0	0	15	0	0	18	0	0	7	16	0	32	0	0	61	108	121	2
1broA	35	0	20	16	18	23	7	11	5	25	1	10	13	7	13	15	23	18	4	0	13	0	53	0	134	55	35	7	0	0	9	14	25	25	10	6	18	13	70	0	0	0	0	0	0	0	5	0	0	0	0	13	0	0	13	0	0	3	20	0	25	0	0	51	124	102	3
1brsD	8	0	4	10	2	5	1	6	6	12	0	2	2	6	3	5	4	5	3	0	3	0	22	0	34	23	8	1	0	0	2	6	9	10	7	1	12	3	11	0	0	0	0	0	0	0	4	0	0	0	0	5	0	0	4	0	0	2	1	0	8	0	0	16	47	24	3
1btyA	14	12	6	4	3	25	3	15	14	14	2	16	8	10	2	34	10	17	4	0	10	0	36	12	110	48	17	0	7	0	2	13	19	22	8	5	17	6	56	7	0	0	1	0	0	2	3	0	0	0	1	9	2	0	8	0	2	2	11	0	17	2	0	75	24	124	2
1bvlA	5	2	6	3	2	12	0	2	3	12	2	4	4	7	8	14	10	10	4	0	6	0	20	2	56	26	12	2	2	0	1	4	18	15	2	2	11	2	23	1	0	0	0	0	0	0	6	0	0	0	0	5	0	0	6	0	1	2	2	0	10	0	0	52	3	61	4
1bvlB	6	2	5	2	4	9	2	7	5	6	1	2	6	7	5	13	13	4	2	0	7	0	16	2	59	18	13	4	1	0	1	2	10	12	5	1	8	2	33	1	0	0	0	0	0	0	2	0	0	0	0	3	0	0	6	0	1	1	6	0	7	1	0	53	3	52	4
1bvlC	5	2	6	3	2	12	0	2	3	12	2	4	4	7	8	14	10	10	4	0	6	0	20	2	56	26	12	2	2	0	1	4	18	15	2	2	11	2	23	1	0	0	0	0	0	0	6	0	0	0	0	5	0	0	6	0	1	2	2	0	10	0	0	61	0	55	4
1bvlD	6	2	5	2	4	9	2	7	5	6	1	2	6	7	5	13	13	4	2	0	7	0	16	2	59	18	13	4	1	0	1	2	10	12	5	1	8	2	33	1	0	0	0	0	0	0	2	0	0	0	0	3	0	0	6	0	1	1	6	0	7	1	0	51	0	57	4
1bw3A	16	6	10	1	3	12	2	4	4	6	0	8	6	8	7	4	9	7	5	0	7	0	27	6	60	17	15	1	5	0	5	1	9	8	5	1	8	6	32	2	0	0	0	0	0	0	4	0	0	0	2	7	1	0	6	0	2	1	9	0	9	0	0	29	26	70	2
1bybA	31	6	32	29	21	38	11	27	30	47	11	30	30	21	19	24	17	32	11	0	24	0	112	6	200	117	56	8	4	0	13	27	44	52	32	13	46	24	83	2	0	0	1	0	0	0	14	0	0	0	3	29	1	0	21	0	1	9	24	0	39	0	0	56	205	229	3
1c5aA	9	6	4	7	1	2	0	4	10	2	2	2	1	3	4	1	1	2	0	0	5	0	16	6	28	10	6	0	0	0	1	2	4	6	1	1	4	8	12	3	0	0	2	2	0	0	0	0	0	0	1	2	1	0	4	0	0	0	4	0	6	1	0	0	49	16	1
1cbgA	36	5	31	24	31	37	13	23	32	44	9	28	26	9	26	30	20	21	12	0	33	0	92	5	220	97	76	10	2	0	16	17	47	44	16	16	33	19	100	2	0	0	2	0	0	2	16	0	0	0	1	24	1	0	34	0	0	10	37	0	40	0	0	87	219	184	3
1cbyA	18	1	9	10	14	5	5	21	12	21	3	21	8	14	2	17	13	22	3	0	8	0	54	1	80	67	25	6	1	0	10	17	32	22	15	3	11	11	29	0	0	0	0	0	0	0	5	0	0	0	0	22	0	0	5	0	0	6	8	0	23	0	0	66	73	88	4
1cd1A	16	5	14	14	11	19	8	7	12	25	8	8	13	20	12	26	14	20	13	0	8	0	56	5	120	60	32	4	3	0	4	12	23	24	14	10	20	15	57	4	0	0	0	0	0	1	4	0	0	0	0	15	1	0	13	0	0	8	16	0	23	1	0	113	70	90	2
1cdgA	65	3	40	18	32	65	12	37	29	38	13	62	28	26	20	47	56	49	13	0	33	0	146	3	322	137	78	6	2	0	21	20	71	66	34	12	60	35	159	2	0	0	0	0	0	0	21	0	0	0	0	29	0	0	38	0	1	22	29	0	56	1	0	200	152	334	2
1cdlA	9	0	16	21	8	11	1	8	7	8	9	6	2	5	6	4	12	7	0	0	2	0	48	0	52	32	10	0	0	0	3	6	10	16	13	3	26	11	12	0	0	0	0	0	0	0	5	0	0	0	0	8	0	0	4	0	0	2	3	0	19	0	0	8	89	45	4
1celA	27	20	24	19	15	51	4	10	13	24	6	30	19	18	7	50	46	21	9	0	20	0	91	20	217	61	44	4	12	0	10	10	30	29	14	6	46	16	104	11	0	0	1	2	0	2	9	0	0	0	3	15	1	0	22	0	2	5	25	0	49	4	0	151	62	220	2
1cemA	35	5	27	13	12	36	7	13	19	23	5	26	11	11	13	25	23	20	10	0	29	0	77	5	169	61	51	6	1	0	13	13	31	29	12	4	36	17	76	2	0	0	2	0	0	1	12	0	0	0	1	10	1	0	27	0	1	7	24	0	35	1	0	19	186	158	1
1cewI	7	4	5	8	3	5	1	6	7	8	2	4	5	7	6	10	5	9	1	0	5	0	24	4	46	25	9	0	2	0	1	6	10	10	6	3	6	7	21	4	0	0	0	0	0	0	3	0	0	0	0	8	0	0	5	0	0	1	5	0	7	2	0	53	26	29	4
1cfrA	16	3	19	15	15	13	6	33	17	26	5	18	5	3	12	33	18	13	3	0	10	0	55	3	120	77	28	3	0	0	4	13	35	38	18	8	24	6	48	3	0	0	0	0	0	0	10	0	0	0	0	20	2	0	13	0	0	5	10	0	21	1	0	34	149	100	3
1cgpA	13	3	7	16	5	14	6	17	14	21	6	5	5	13	10	11	11	13	2	0	5	0	41	3	84	57	12	2	2	0	1	16	19	29	16	6	21	9	35	3	0	0	0	0	0	0	2	0	0	0	0	9	0	0	3	0	0	2	6	0	14	1	0	62	79	56	1
1chdA	24	2	6	10	4	20	8	15	7	15	8	7	11	10	10	15	6	16	1	0	3	0	33	2	101	54	8	0	0	0	2	13	29	29	9	1	18	5	49	1	0	0	0	0	0	1	1	0	0	0	0	7	1	0	5	0	0	3	4	0	18	1	0	49	66	83	3
1chkA	27	1	22	10	8	25	5	9	17	19	5	9	11	9	9	12	16	10	3	0	11	0	50	1	122	43	22	2	1	0	3	9	19	17	9	6	22	11	67	0	0	0	0	0	0	0	4	0	0	0	0	14	0	0	10	0	1	3	13	0	26	0	0	18	141	79	4
