id	skewness	kurtosis	label
1vcaA	-0.178919146458308	-0.657454692866244	2
1vieA	0.158071791132291	-0.391053507033595	2
1vmoA	-4.80810801188151E-05	-0.76752537070482	2
1wapA	0.153248359759649	-0.728076742990863	2
1wbaA	0.019045144319534	-0.85115365470871	2
1whiA	0.001944759239753	-0.615151211245234	2
1whoA	-0.08205097168684	-0.857668805976378	2
1wktA	0.049059285471837	-0.829105875102437	2
1wpoA	-0.017146881048878	-0.838615520395502	2
1xnbA	0.140392179911335	-0.774986598106253	2
1xsoA	0.123702116310596	-0.639812548731536	2
1yhbA	-0.456669762730598	-0.302116640458881	2
1ytfC	0.019626980026563	-1.13663561778728	2
2arcA	0.104350735743841	-0.747820099603662	2
2bbkH	-0.015626794348161	-0.820090210279659	2
2bbvA	0.001700229942799	-0.564789930697645	2
2bpaA	10000	10000	2
2cbaA	0.185977993222574	-0.665539365072889	2
2cplA	-0.03128548959891	-0.920166706493278	2
2engA	-0.013235166203231	-0.797467312831137	2
2fgfA	0.068383550892274	-0.913479658098764	2
2hftA	-0.139604955911636	-0.801615062700677	2
2kauB	0.504407988240321	-0.368450864028636	2
2kauC	0.151024344493635	-0.810191441931307	2
2ohxA	-0.034127955635389	-0.809899922534416	2
2pcdA	-0.212720551217596	-0.650920095159449	2
2pecA	0.083034661288063	-0.768445051035879	2
2phlA	-0.141604793568452	-0.646618686194894	2
2piaA	-0.0168165328602	-0.732732360812418	2
2sblB	-0.039436813443899	-0.749511939934296	2
2silA	-0.006154531302551	-0.951096949958222	2
2snvA	-0.061292707609634	-0.442922412058687	2
2trcB	-0.169349531332652	-0.564792407136124	2
3dpaA	0.027722750479976	-0.825709318247546	2
3ullA	-0.116232583920161	-0.68344315738552	2
4aahA	-0.043789735684792	-0.774836065146451	2
4gcrA	0.00121825436751	-0.725445602850859	2
4kbpA	-0.016443652411302	-0.692373938320939	2
